date,user_id,app,sessions,minutes_used,feature_actions,errors,seat_cost_usd
2026-01-08,46,HubSpot,7,79,43,0,120
2026-01-08,48,Slack,3,27,7,0,12
2026-01-08,53,Zendesk,3,3,7,0,90
2026-01-08,53,Jira,2,26,18,0,8
2026-01-08,58,Jira,1,5,1,0,8
2026-01-08,59,Notion,5,56,21,0,10
2026-01-08,59,Google Workspace,6,71,57,0,12
2026-01-08,60,Google Workspace,3,14,3,0,12
2026-01-08,66,Zendesk,1,7,4,0,90
2026-01-08,69,Zendesk,1,18,4,0,90
2026-01-08,69,HubSpot,2,28,7,0,120
2026-01-08,70,Notion,3,13,1,0,10
2026-01-08,75,Slack,6,35,32,0,12
2026-01-08,76,Notion,7,46,50,0,10
2026-01-08,76,HubSpot,5,50,40,3,120
2026-01-08,78,HubSpot,5,53,26,0,120
2026-01-08,81,Notion,1,17,4,0,10
2026-01-08,81,Google Workspace,1,43,14,0,12
2026-01-08,83,Salesforce,2,22,2,0,150
2026-01-08,85,HubSpot,1,30,5,0,120
2026-01-08,89,Google Workspace,2,4,4,0,12
2026-01-08,93,Google Workspace,2,58,50,0,12
2026-01-08,93,Slack,8,89,32,0,12
2026-01-08,93,HubSpot,9,74,49,0,120
2026-01-08,95,Jira,3,23,14,0,8
2026-01-08,104,Jira,2,5,9,0,8
2026-01-08,105,Zendesk,2,31,1,0,90
2026-01-08,106,Zendesk,2,31,8,1,90
2026-01-08,107,Slack,5,4,16,0,12
2026-01-08,112,HubSpot,3,22,1,0,120
2026-01-08,113,Google Workspace,3,29,24,0,12
2026-01-08,116,Slack,2,43,12,0,12
2026-01-08,119,Salesforce,1,7,15,0,150
2026-01-08,119,Jira,2,21,21,0,8
2026-01-08,123,HubSpot,1,18,5,0,120
2026-01-08,128,Google Workspace,1,4,15,0,12
2026-01-08,128,Slack,3,17,13,0,12
2026-01-08,129,Salesforce,5,18,22,0,150
2026-01-08,131,Google Workspace,1,37,5,0,12
2026-01-08,131,Salesforce,4,13,11,0,150
2026-01-08,134,Zendesk,4,26,4,0,90
2026-01-08,135,Salesforce,7,50,18,0,150
2026-01-08,135,Slack,6,45,28,0,12
2026-01-08,138,Zendesk,2,19,21,0,90
2026-01-08,141,Jira,3,20,6,0,8
2026-01-08,151,Jira,6,34,5,0,8
2026-01-08,153,Jira,4,75,45,0,8
2026-01-08,154,Jira,2,19,19,0,8
2026-01-08,158,Notion,3,24,7,0,10
2026-01-08,162,Notion,1,20,1,1,10
2026-01-08,164,Notion,8,44,20,0,10
2026-01-08,166,Jira,3,26,6,0,8
2026-01-08,167,Slack,1,17,25,0,12
2026-01-08,167,HubSpot,3,39,13,0,120
2026-01-08,169,Notion,2,42,10,0,10
2026-01-08,169,HubSpot,4,22,21,0,120
2026-01-08,172,Slack,5,9,18,0,12
2026-01-08,175,Zendesk,1,11,21,1,90
2026-01-08,176,Slack,3,32,1,0,12
2026-01-08,176,Zendesk,3,41,3,0,90
2026-01-08,178,HubSpot,2,41,8,0,120
2026-01-08,179,Slack,7,71,46,0,12
2026-01-09,1,Google Workspace,3,32,25,0,12
2026-01-09,1,Slack,4,22,17,0,12
2026-01-09,3,Notion,4,31,1,0,10
2026-01-09,4,Google Workspace,9,83,31,0,12
2026-01-09,4,Slack,3,64,56,0,12
2026-01-09,4,HubSpot,6,37,55,0,120
2026-01-09,6,Slack,4,30,9,0,12
2026-01-09,8,Google Workspace,1,3,13,0,12
2026-01-09,9,Jira,3,17,13,0,8
2026-01-09,14,Zendesk,6,48,45,0,90
2026-01-09,21,Google Workspace,1,19,9,0,12
2026-01-09,22,Google Workspace,4,28,1,0,12
2026-01-09,22,Zendesk,3,16,13,0,90
2026-01-09,22,HubSpot,5,26,16,0,120
2026-01-09,24,HubSpot,2,18,1,0,120
2026-01-09,25,Notion,4,16,13,0,10
2026-01-09,26,Zendesk,4,52,38,0,90
2026-01-09,26,HubSpot,5,102,9,0,120
2026-01-09,27,Google Workspace,2,41,7,0,12
2026-01-09,27,Salesforce,4,32,6,0,150
2026-01-09,29,Slack,2,25,15,0,12
2026-01-09,29,Zendesk,4,19,17,0,90
2026-01-09,30,HubSpot,2,20,6,0,120
2026-01-09,33,Slack,4,32,29,0,12
2026-01-09,37,Salesforce,5,32,8,0,150
2026-01-09,37,HubSpot,3,31,8,0,120
2026-01-09,40,Google Workspace,1,8,15,0,12
2026-01-09,40,Slack,5,34,14,0,12
2026-01-09,40,Notion,6,15,15,0,10
2026-01-09,41,Jira,3,14,10,0,8
2026-01-09,42,Slack,3,45,9,0,12
2026-01-09,43,HubSpot,5,16,7,0,120
2026-01-09,46,Salesforce,11,50,42,0,150
2026-01-09,47,Salesforce,2,35,5,0,150
2026-01-09,48,Salesforce,4,35,10,0,150
2026-01-09,48,Slack,1,26,33,0,12
2026-01-09,48,HubSpot,1,34,20,0,120
2026-01-09,50,Salesforce,4,49,11,0,150
2026-01-09,50,Zendesk,8,60,37,0,90
2026-01-09,52,Salesforce,1,31,20,0,150
2026-01-09,52,Slack,3,18,21,0,12
2026-01-09,52,HubSpot,4,18,21,0,120
2026-01-09,53,Slack,5,49,9,0,12
2026-01-09,58,Notion,3,21,9,0,10
2026-01-09,58,Jira,2,3,14,0,8
2026-01-09,59,Salesforce,7,44,12,0,150
2026-01-09,59,Slack,4,63,42,0,12
2026-01-09,59,HubSpot,5,53,48,0,120
2026-01-09,62,Slack,1,46,7,0,12
2026-01-09,68,Slack,3,24,11,0,12
2026-01-09,71,Slack,3,20,21,0,12
2026-01-09,71,HubSpot,7,61,40,0,120
2026-01-09,72,Zendesk,2,18,17,0,90
2026-01-09,76,Jira,2,43,45,0,8
2026-01-09,78,Slack,3,56,32,0,12
2026-01-09,79,Salesforce,3,22,15,0,150
2026-01-09,87,HubSpot,3,36,1,0,120
2026-01-09,88,Zendesk,4,14,12,0,90
2026-01-09,89,Zendesk,1,30,16,0,90
2026-01-09,89,HubSpot,3,28,6,0,120
2026-01-09,92,Zendesk,1,20,11,0,90
2026-01-09,93,Notion,6,20,43,0,10
2026-01-09,94,Salesforce,2,41,1,0,150
2026-01-09,95,Slack,2,16,8,0,12
2026-01-09,96,HubSpot,2,19,28,0,120
2026-01-09,98,Slack,2,13,4,0,12
2026-01-09,99,Slack,2,26,17,0,12
2026-01-09,101,Salesforce,3,6,9,0,150
2026-01-09,103,HubSpot,2,37,10,0,120
2026-01-09,104,Slack,3,13,9,0,12
2026-01-09,104,HubSpot,2,19,12,0,120
2026-01-09,106,Notion,2,22,31,0,10
2026-01-09,108,Zendesk,1,41,22,0,90
2026-01-09,109,Notion,3,8,4,0,10
2026-01-09,109,Slack,4,13,17,0,12
2026-01-09,111,Google Workspace,2,20,14,0,12
2026-01-09,114,Salesforce,3,28,13,0,150
2026-01-09,114,Slack,3,3,15,0,12
2026-01-09,115,Jira,5,3,6,1,8
2026-01-09,118,Slack,4,28,16,0,12
2026-01-09,120,Salesforce,2,16,1,0,150
2026-01-09,120,HubSpot,1,19,17,0,120
2026-01-09,124,Notion,1,13,22,2,10
2026-01-09,124,Jira,2,29,7,0,8
2026-01-09,124,HubSpot,4,20,6,0,120
2026-01-09,127,Slack,4,26,1,0,12
2026-01-09,129,Notion,3,16,17,0,10
2026-01-09,129,Zendesk,3,19,8,0,90
2026-01-09,131,Slack,1,12,15,0,12
2026-01-09,135,Zendesk,4,63,34,0,90
2026-01-09,136,HubSpot,2,29,3,0,120
2026-01-09,142,Notion,4,39,35,2,10
2026-01-09,145,Google Workspace,2,29,15,0,12
2026-01-09,145,Slack,2,37,5,0,12
2026-01-09,145,Zendesk,5,28,19,0,90
2026-01-09,147,Slack,3,30,12,0,12
2026-01-09,151,Salesforce,9,53,62,0,150
2026-01-09,152,Slack,5,27,21,0,12
2026-01-09,152,Zendesk,4,34,7,0,90
2026-01-09,153,Jira,5,44,53,0,8
2026-01-09,158,Google Workspace,4,17,21,0,12
2026-01-09,158,HubSpot,2,16,8,0,120
2026-01-09,161,Slack,3,4,25,0,12
2026-01-09,170,Google Workspace,5,18,13,0,12
2026-01-09,170,Slack,1,13,30,0,12
2026-01-09,170,Notion,3,19,22,0,10
2026-01-09,172,Google Workspace,1,39,2,0,12
2026-01-09,172,Slack,5,30,20,0,12
2026-01-09,172,Jira,1,5,19,0,8
2026-01-09,178,Notion,2,11,14,0,10
2026-01-09,179,Notion,6,42,25,0,10
2026-01-09,179,Slack,7,75,62,0,12
2026-01-10,4,Notion,5,71,11,0,10
2026-01-10,4,HubSpot,4,61,60,0,120
2026-01-10,12,Notion,2,40,40,0,10
2026-01-10,12,Slack,2,90,52,0,12
2026-01-10,14,Google Workspace,8,69,62,0,12
2026-01-10,14,HubSpot,5,77,55,0,120
2026-01-10,16,Slack,5,22,18,0,12
2026-01-10,16,HubSpot,4,18,8,1,120
2026-01-10,23,Salesforce,1,20,17,0,150
2026-01-10,29,Google Workspace,2,36,1,0,12
2026-01-10,38,Salesforce,5,41,23,0,150
2026-01-10,41,Google Workspace,2,35,17,0,12
2026-01-10,41,Jira,2,25,7,0,8
2026-01-10,44,HubSpot,4,27,9,0,120
2026-01-10,46,Google Workspace,3,31,36,0,12
2026-01-10,48,Google Workspace,3,31,5,0,12
2026-01-10,59,Slack,5,13,15,0,12
2026-01-10,59,HubSpot,6,61,45,0,120
2026-01-10,62,Google Workspace,1,22,1,0,12
2026-01-10,62,Slack,2,21,22,0,12
2026-01-10,62,Zendesk,3,29,13,0,90
2026-01-10,65,Google Workspace,4,42,9,0,12
2026-01-10,65,Salesforce,5,35,18,0,150
2026-01-10,65,Notion,3,15,10,0,10
2026-01-10,76,Salesforce,5,42,49,0,150
2026-01-10,78,Slack,4,52,5,0,12
2026-01-10,79,Google Workspace,4,32,3,0,12
2026-01-10,80,HubSpot,4,32,21,0,120
2026-01-10,81,Slack,4,19,11,0,12
2026-01-10,82,Slack,5,37,8,0,12
2026-01-10,85,Google Workspace,4,5,2,0,12
2026-01-10,85,Salesforce,2,24,15,0,150
2026-01-10,85,Slack,3,16,1,0,12
2026-01-10,93,HubSpot,6,55,74,0,120
2026-01-10,94,Jira,3,9,16,0,8
2026-01-10,95,Slack,2,25,14,0,12
2026-01-10,100,Jira,3,26,12,0,8
2026-01-10,107,Google Workspace,1,16,5,0,12
2026-01-10,112,Google Workspace,1,14,22,1,12
2026-01-10,112,Zendesk,3,35,12,0,90
2026-01-10,118,Zendesk,4,15,1,0,90
2026-01-10,118,Jira,3,3,7,0,8
2026-01-10,120,HubSpot,2,35,16,0,120
2026-01-10,122,Salesforce,4,17,20,0,150
2026-01-10,123,Slack,5,20,9,0,12
2026-01-10,124,Notion,5,32,11,0,10
2026-01-10,132,Slack,3,30,1,0,12
2026-01-10,133,Google Workspace,5,5,15,0,12
2026-01-10,142,Slack,7,42,49,0,12
2026-01-10,142,Zendesk,3,79,20,0,90
2026-01-10,145,Google Workspace,4,28,4,1,12
2026-01-10,145,Zendesk,5,26,15,0,90
2026-01-10,147,Google Workspace,2,15,2,0,12
2026-01-10,148,Zendesk,2,12,9,0,90
2026-01-10,153,Slack,7,82,23,0,12
2026-01-10,154,Zendesk,1,9,22,0,90
2026-01-10,155,HubSpot,1,15,23,0,120
2026-01-10,156,Google Workspace,3,17,26,0,12
2026-01-10,156,Slack,3,26,25,0,12
2026-01-10,156,Notion,3,24,19,0,10
2026-01-10,158,Google Workspace,3,3,18,0,12
2026-01-10,158,HubSpot,4,23,20,0,120
2026-01-10,161,Google Workspace,1,21,2,0,12
2026-01-10,161,Notion,2,38,15,0,10
2026-01-10,164,Google Workspace,4,33,37,0,12
2026-01-10,169,HubSpot,1,35,1,0,120
2026-01-10,170,Google Workspace,3,37,21,0,12
2026-01-10,171,HubSpot,2,3,1,0,120
2026-01-10,173,Salesforce,5,31,18,0,150
2026-01-10,177,Salesforce,5,9,15,0,150
2026-01-10,178,Google Workspace,5,11,17,0,12
2026-01-11,14,Slack,10,44,33,0,12
2026-01-11,25,HubSpot,1,3,14,0,120
2026-01-11,27,Jira,3,43,18,0,8
2026-01-11,30,Salesforce,1,4,20,0,150
2026-01-11,30,HubSpot,2,30,15,0,120
2026-01-11,32,Slack,3,33,21,0,12
2026-01-11,33,HubSpot,5,73,28,0,120
2026-01-11,34,Jira,4,13,7,0,8
2026-01-11,36,Slack,1,32,7,0,12
2026-01-11,37,Salesforce,3,27,5,0,150
2026-01-11,37,Slack,4,33,18,0,12
2026-01-11,37,HubSpot,6,45,10,0,120
2026-01-11,41,Zendesk,2,56,30,0,90
2026-01-11,49,Notion,3,20,14,0,10
2026-01-11,49,Slack,1,21,2,0,12
2026-01-11,50,Jira,7,40,38,0,8
2026-01-11,50,HubSpot,4,73,32,0,120
2026-01-11,52,Google Workspace,2,19,4,0,12
2026-01-11,58,Jira,1,9,3,0,8
2026-01-11,59,Slack,8,54,33,0,12
2026-01-11,62,Slack,4,19,21,0,12
2026-01-11,64,Slack,4,20,29,0,12
2026-01-11,65,Notion,1,39,3,0,10
2026-01-11,70,Salesforce,2,24,22,0,150
2026-01-11,71,Notion,9,53,23,0,10
2026-01-11,71,HubSpot,5,9,45,0,120
2026-01-11,73,Slack,4,58,36,0,12
2026-01-11,73,Zendesk,1,51,50,0,90
2026-01-11,73,HubSpot,7,55,52,2,120
2026-01-11,75,Slack,7,63,46,0,12
2026-01-11,76,Zendesk,3,39,29,0,90
2026-01-11,78,HubSpot,7,68,5,0,120
2026-01-11,83,Salesforce,1,46,15,0,150
2026-01-11,87,Google Workspace,3,21,14,0,12
2026-01-11,87,Slack,3,41,11,0,12
2026-01-11,96,Slack,2,44,17,0,12
2026-01-11,99,Google Workspace,1,28,12,0,12
2026-01-11,106,Slack,2,23,12,0,12
2026-01-11,108,Google Workspace,3,15,13,0,12
2026-01-11,120,Notion,3,33,13,1,10
2026-01-11,121,Slack,2,3,5,0,12
2026-01-11,122,Salesforce,5,32,16,0,150
2026-01-11,122,Slack,1,14,13,0,12
2026-01-11,122,HubSpot,3,36,26,0,120
2026-01-11,125,Zendesk,3,23,8,0,90
2026-01-11,126,Notion,1,9,1,0,10
2026-01-11,126,Slack,6,24,14,0,12
2026-01-11,126,Jira,2,43,5,0,8
2026-01-11,131,Google Workspace,3,38,13,0,12
2026-01-11,137,HubSpot,4,51,30,0,120
2026-01-11,142,Notion,4,25,23,0,10
2026-01-11,145,Slack,3,32,5,0,12
2026-01-11,151,HubSpot,4,76,14,0,120
2026-01-11,153,Slack,6,61,44,0,12
2026-01-11,153,HubSpot,5,61,44,0,120
2026-01-11,156,HubSpot,1,27,17,0,120
2026-01-11,160,Google Workspace,2,3,18,0,12
2026-01-11,160,Zendesk,3,27,4,0,90
2026-01-11,164,Salesforce,6,87,17,0,150
2026-01-11,164,HubSpot,6,56,11,0,120
2026-01-11,170,Slack,1,36,25,2,12
2026-01-11,179,Slack,9,72,31,0,12
2026-01-11,179,Jira,3,38,63,0,8
2026-01-12,2,Notion,1,3,17,0,10
2026-01-12,3,HubSpot,2,12,13,0,120
2026-01-12,4,Notion,6,61,37,0,10
2026-01-12,8,Notion,2,25,27,0,10
2026-01-12,9,Google Workspace,2,8,13,0,12
2026-01-12,12,Salesforce,6,60,13,0,150
2026-01-12,18,Slack,4,22,5,0,12
2026-01-12,18,Jira,3,18,12,0,8
2026-01-12,21,HubSpot,6,33,10,0,120
2026-01-12,24,Google Workspace,4,24,15,0,12
2026-01-12,24,Salesforce,2,26,4,0,150
2026-01-12,24,Notion,2,39,8,0,10
2026-01-12,26,Notion,6,64,35,0,10
2026-01-12,26,Zendesk,4,84,29,0,90
2026-01-12,27,Salesforce,3,13,10,0,150
2026-01-12,27,Zendesk,3,7,16,0,90
2026-01-12,27,HubSpot,4,42,14,0,120
2026-01-12,34,Salesforce,5,25,13,0,150
2026-01-12,36,Zendesk,1,20,16,0,90
2026-01-12,37,Notion,3,35,17,0,10
2026-01-12,37,Salesforce,3,28,17,0,150
2026-01-12,39,Slack,3,35,8,0,12
2026-01-12,40,Google Workspace,4,32,14,0,12
2026-01-12,40,Notion,1,5,19,0,10
2026-01-12,42,Google Workspace,4,10,1,0,12
2026-01-12,42,Zendesk,1,39,17,0,90
2026-01-12,42,Jira,2,14,12,0,8
2026-01-12,46,Zendesk,6,82,45,0,90
2026-01-12,49,Slack,2,29,16,3,12
2026-01-12,50,Google Workspace,1,47,27,2,12
2026-01-12,50,Jira,4,47,44,0,8
2026-01-12,50,HubSpot,8,38,35,0,120
2026-01-12,52,Slack,5,49,12,0,12
2026-01-12,53,HubSpot,3,30,1,0,120
2026-01-12,54,Google Workspace,1,17,23,0,12
2026-01-12,56,Slack,2,17,12,0,12
2026-01-12,57,Notion,2,5,11,0,10
2026-01-12,60,Google Workspace,3,3,8,0,12
2026-01-12,61,Google Workspace,2,13,19,0,12
2026-01-12,62,Slack,3,26,1,0,12
2026-01-12,66,Google Workspace,2,14,7,3,12
2026-01-12,67,Salesforce,1,28,22,0,150
2026-01-12,71,Google Workspace,4,65,15,0,12
2026-01-12,71,Slack,5,27,33,0,12
2026-01-12,71,Salesforce,8,54,55,0,150
2026-01-12,73,Slack,3,70,49,0,12
2026-01-12,73,Jira,4,21,48,0,8
2026-01-12,74,Google Workspace,2,19,2,0,12
2026-01-12,74,Jira,1,37,22,0,8
2026-01-12,74,Notion,1,31,26,1,10
2026-01-12,75,Google Workspace,5,53,25,0,12
2026-01-12,76,HubSpot,8,48,38,1,120
2026-01-12,78,Google Workspace,4,63,45,0,12
2026-01-12,78,Slack,5,73,20,0,12
2026-01-12,78,HubSpot,4,60,38,0,120
2026-01-12,79,Zendesk,4,33,22,0,90
2026-01-12,83,HubSpot,3,60,1,0,120
2026-01-12,87,Slack,4,32,7,0,12
2026-01-12,88,Zendesk,1,21,24,0,90
2026-01-12,89,Jira,1,26,20,0,8
2026-01-12,91,HubSpot,7,28,5,0,120
2026-01-12,93,HubSpot,1,75,75,0,120
2026-01-12,96,HubSpot,1,9,10,0,120
2026-01-12,98,Notion,1,17,16,0,10
2026-01-12,98,HubSpot,4,20,6,0,120
2026-01-12,101,Notion,4,48,23,0,10
2026-01-12,105,Notion,1,24,8,0,10
2026-01-12,111,Notion,1,12,20,0,10
2026-01-12,111,Zendesk,1,28,14,0,90
2026-01-12,115,Jira,4,20,14,0,8
2026-01-12,118,Notion,3,29,2,0,10
2026-01-12,119,Slack,2,26,26,0,12
2026-01-12,122,Google Workspace,1,11,34,0,12
2026-01-12,122,Slack,5,24,1,0,12
2026-01-12,124,Notion,3,22,1,0,10
2026-01-12,124,Slack,5,32,15,0,12
2026-01-12,124,Jira,4,42,10,0,8
2026-01-12,131,HubSpot,2,17,16,0,120
2026-01-12,137,Salesforce,4,49,23,0,150
2026-01-12,138,Google Workspace,2,9,1,0,12
2026-01-12,138,Salesforce,1,37,9,0,150
2026-01-12,140,Salesforce,1,11,23,0,150
2026-01-12,140,Zendesk,2,33,13,0,90
2026-01-12,140,HubSpot,1,3,7,0,120
2026-01-12,142,Google Workspace,4,50,56,0,12
2026-01-12,142,Zendesk,6,60,12,0,90
2026-01-12,143,Notion,3,22,25,0,10
2026-01-12,144,Google Workspace,1,31,14,0,12
2026-01-12,146,Salesforce,3,3,8,0,150
2026-01-12,146,Slack,1,23,8,0,12
2026-01-12,150,Slack,1,4,7,0,12
2026-01-12,151,Salesforce,2,40,75,0,150
2026-01-12,152,Slack,3,25,11,0,12
2026-01-12,162,Slack,5,37,12,0,12
2026-01-12,166,Salesforce,3,21,9,0,150
2026-01-12,170,Slack,2,11,23,0,12
2026-01-12,172,Google Workspace,4,32,2,0,12
2026-01-12,173,Salesforce,3,29,9,0,150
2026-01-12,173,Slack,2,17,17,0,12
2026-01-12,173,HubSpot,3,18,19,0,120
2026-01-12,174,Zendesk,3,33,23,0,90
2026-01-13,3,Notion,1,21,17,0,10
2026-01-13,3,Google Workspace,1,39,12,0,12
2026-01-13,3,Jira,4,33,11,0,8
2026-01-13,6,Google Workspace,2,39,33,0,12
2026-01-13,8,Zendesk,5,10,6,0,90
2026-01-13,10,Salesforce,5,21,1,0,150
2026-01-13,11,Notion,4,22,1,0,10
2026-01-13,11,Zendesk,2,3,9,0,90
2026-01-13,12,Google Workspace,8,37,29,0,12
2026-01-13,13,Zendesk,1,35,5,0,90
2026-01-13,13,Jira,1,5,4,0,8
2026-01-13,14,Google Workspace,2,5,31,0,12
2026-01-13,15,HubSpot,3,20,1,0,120
2026-01-13,16,HubSpot,2,23,1,0,120
2026-01-13,21,Slack,1,25,6,0,12
2026-01-13,22,Slack,2,19,12,0,12
2026-01-13,22,HubSpot,3,30,7,0,120
2026-01-13,23,Slack,3,18,14,0,12
2026-01-13,24,Zendesk,3,34,5,0,90
2026-01-13,25,Salesforce,3,9,20,0,150
2026-01-13,26,Google Workspace,5,41,18,0,12
2026-01-13,28,Slack,3,45,4,0,12
2026-01-13,28,Zendesk,3,28,16,0,90
2026-01-13,30,Zendesk,3,23,3,0,90
2026-01-13,30,HubSpot,1,26,12,0,120
2026-01-13,37,Notion,3,17,11,0,10
2026-01-13,37,Slack,1,15,12,3,12
2026-01-13,41,Slack,3,19,22,0,12
2026-01-13,42,Slack,2,16,11,0,12
2026-01-13,45,Salesforce,4,24,6,0,150
2026-01-13,47,Jira,2,32,13,0,8
2026-01-13,49,Google Workspace,3,13,10,0,12
2026-01-13,49,Slack,3,36,15,0,12
2026-01-13,50,Zendesk,5,47,26,0,90
2026-01-13,52,Slack,2,3,15,0,12
2026-01-13,53,Slack,5,41,1,0,12
2026-01-13,59,Jira,5,54,16,0,8
2026-01-13,60,Google Workspace,1,18,1,0,12
2026-01-13,64,Slack,2,30,13,0,12
2026-01-13,64,Jira,3,16,1,0,8
2026-01-13,68,Google Workspace,2,22,17,1,12
2026-01-13,71,Notion,6,66,18,1,10
2026-01-13,71,Slack,4,43,55,0,12
2026-01-13,73,HubSpot,7,89,44,0,120
2026-01-13,74,Google Workspace,5,22,12,0,12
2026-01-13,74,Slack,2,12,19,0,12
2026-01-13,74,Jira,1,13,14,0,8
2026-01-13,75,Slack,4,58,58,0,12
2026-01-13,75,Jira,6,49,39,0,8
2026-01-13,76,Jira,7,52,32,0,8
2026-01-13,78,Salesforce,7,61,68,0,150
2026-01-13,83,Notion,1,26,1,0,10
2026-01-13,84,Salesforce,2,23,31,0,150
2026-01-13,88,Notion,2,18,13,0,10
2026-01-13,89,Jira,2,20,13,0,8
2026-01-13,92,Google Workspace,2,20,7,0,12
2026-01-13,92,Salesforce,1,41,13,0,150
2026-01-13,92,HubSpot,2,29,14,0,120
2026-01-13,93,HubSpot,9,34,51,0,120
2026-01-13,97,Slack,1,21,15,0,12
2026-01-13,97,Zendesk,1,3,16,0,90
2026-01-13,98,Notion,1,21,1,0,10
2026-01-13,98,Slack,4,31,18,0,12
2026-01-13,98,HubSpot,2,32,11,0,120
2026-01-13,99,Notion,1,35,4,0,10
2026-01-13,100,Slack,5,10,9,0,12
2026-01-13,101,HubSpot,1,16,11,0,120
2026-01-13,102,Notion,1,28,10,0,10
2026-01-13,102,Salesforce,4,5,14,0,150
2026-01-13,102,Zendesk,1,44,1,0,90
2026-01-13,103,Salesforce,2,13,32,0,150
2026-01-13,103,Zendesk,3,19,1,0,90
2026-01-13,106,HubSpot,4,32,13,0,120
2026-01-13,110,HubSpot,2,28,1,0,120
2026-01-13,111,Salesforce,2,24,17,0,150
2026-01-13,111,Zendesk,1,3,6,0,90
2026-01-13,115,Slack,3,41,12,0,12
2026-01-13,115,Zendesk,3,3,6,0,90
2026-01-13,115,HubSpot,1,27,2,0,120
2026-01-13,118,Salesforce,1,6,2,1,150
2026-01-13,120,Slack,2,39,10,0,12
2026-01-13,125,Zendesk,2,36,12,0,90
2026-01-13,126,Jira,2,3,10,0,8
2026-01-13,128,Google Workspace,2,13,19,0,12
2026-01-13,128,Slack,2,31,1,0,12
2026-01-13,134,Slack,3,13,23,0,12
2026-01-13,134,Zendesk,1,43,1,0,90
2026-01-13,134,Jira,4,18,15,0,8
2026-01-13,135,Notion,2,55,53,0,10
2026-01-13,138,HubSpot,5,31,10,0,120
2026-01-13,140,Google Workspace,2,38,11,0,12
2026-01-13,141,HubSpot,6,48,15,0,120
2026-01-13,144,Zendesk,4,21,8,0,90
2026-01-13,150,Salesforce,1,23,16,0,150
2026-01-13,150,Jira,4,30,8,0,8
2026-01-13,151,Salesforce,6,94,18,0,150
2026-01-13,151,Slack,6,71,14,0,12
2026-01-13,151,HubSpot,12,48,18,0,120
2026-01-13,152,Slack,2,16,22,0,12
2026-01-13,154,Slack,3,47,17,0,12
2026-01-13,156,Slack,4,30,8,0,12
2026-01-13,159,Slack,5,14,23,0,12
2026-01-13,159,Jira,2,35,1,0,8
2026-01-13,161,Salesforce,3,28,1,0,150
2026-01-13,161,Slack,1,10,1,0,12
2026-01-13,164,HubSpot,11,79,58,0,120
2026-01-13,168,Zendesk,4,34,15,0,90
2026-01-13,172,Notion,2,55,5,0,10
2026-01-13,173,Google Workspace,1,24,8,0,12
2026-01-13,173,Salesforce,1,15,15,0,150
2026-01-13,176,Slack,3,39,4,0,12
2026-01-13,179,Jira,5,95,5,0,8
2026-01-13,180,Google Workspace,1,32,12,0,12
2026-01-14,3,Notion,1,27,20,0,10
2026-01-14,4,HubSpot,10,46,11,0,120
2026-01-14,6,HubSpot,4,19,28,0,120
2026-01-14,10,Salesforce,1,40,16,0,150
2026-01-14,10,Slack,1,61,5,0,12
2026-01-14,10,HubSpot,3,23,2,0,120
2026-01-14,12,Zendesk,3,74,63,0,90
2026-01-14,14,Notion,6,17,26,0,10
2026-01-14,14,Slack,4,67,31,0,12
2026-01-14,18,Salesforce,1,38,17,0,150
2026-01-14,18,Zendesk,4,19,16,0,90
2026-01-14,19,Slack,3,4,13,0,12
2026-01-14,24,Notion,1,32,16,0,10
2026-01-14,25,HubSpot,3,14,10,0,120
2026-01-14,27,Slack,3,43,4,0,12
2026-01-14,27,HubSpot,3,25,2,3,120
2026-01-14,32,Zendesk,2,27,12,0,90
2026-01-14,32,HubSpot,4,44,16,0,120
2026-01-14,33,Salesforce,6,5,39,0,150
2026-01-14,33,Jira,4,49,34,0,8
2026-01-14,34,HubSpot,1,15,1,0,120
2026-01-14,38,Slack,4,16,11,0,12
2026-01-14,38,Zendesk,1,15,6,0,90
2026-01-14,39,HubSpot,3,27,1,0,120
2026-01-14,43,HubSpot,2,15,24,0,120
2026-01-14,44,Google Workspace,3,32,19,0,12
2026-01-14,44,Slack,3,32,1,0,12
2026-01-14,45,Notion,3,30,1,0,10
2026-01-14,46,Google Workspace,3,47,46,0,12
2026-01-14,46,Slack,6,32,50,0,12
2026-01-14,47,Slack,2,16,8,0,12
2026-01-14,51,Slack,3,23,10,0,12
2026-01-14,51,Zendesk,2,31,1,0,90
2026-01-14,57,Notion,3,23,4,1,10
2026-01-14,57,Jira,4,30,12,0,8
2026-01-14,59,Salesforce,7,43,72,0,150
2026-01-14,61,Zendesk,1,34,15,0,90
2026-01-14,61,HubSpot,3,16,14,0,120
2026-01-14,62,Google Workspace,3,19,13,0,12
2026-01-14,62,Zendesk,1,16,18,0,90
2026-01-14,63,HubSpot,2,38,17,0,120
2026-01-14,66,Zendesk,3,25,15,0,90
2026-01-14,67,HubSpot,5,3,9,0,120
2026-01-14,68,Slack,1,24,13,0,12
2026-01-14,72,HubSpot,4,16,27,0,120
2026-01-14,73,Notion,7,47,56,0,10
2026-01-14,73,HubSpot,6,50,69,0,120
2026-01-14,75,Notion,7,60,52,0,10
2026-01-14,76,Slack,7,34,24,0,12
2026-01-14,78,Zendesk,6,61,46,0,90
2026-01-14,79,Slack,3,22,4,0,12
2026-01-14,82,Google Workspace,2,33,1,0,12
2026-01-14,88,Salesforce,1,34,27,0,150
